dt_time,ws,wd
24-02-2024 11:14:00,6.69,141.4
24-02-2024 11:15:00,4.36,152.5
24-02-2024 11:16:00,3.67,84.7
24-02-2024 11:17:00,1.81,133.6
24-02-2024 11:18:00,3.89,210.7
24-02-2024 11:19:00,4.43,190.8
24-02-2024 11:20:00,1.39,156
24-02-2024 11:21:00,3.98,190
24-02-2024 11:22:00,1.77,33.3
24-02-2024 11:23:00,2.06,131.3
24-02-2024 11:24:00,3.71,141.2
24-02-2024 11:25:00,0.94,74
24-02-2024 11:26:00,0.31,52
24-02-2024 11:27:00,3.44,132.9
24-02-2024 11:28:00,5.21,143.2
24-02-2024 11:29:00,3.27,120.6
24-02-2024 11:30:00,0.56,137.6
24-02-2024 11:31:00,5.55,160.9
24-02-2024 11:32:00,5.01,162.7
24-02-2024 11:33:00,3.42,152.5
24-02-2024 11:34:00,4.05,148.7
24-02-2024 11:35:00,6.08,167.9
24-02-2024 11:36:00,5.06,184.7
24-02-2024 11:37:00,5.15,194
24-02-2024 11:38:00,3.69,115.2
24-02-2024 11:39:00,4.3,156.1
24-02-2024 11:40:00,3.98,173.4
24-02-2024 11:41:00,4.23,146.7
24-02-2024 11:42:00,2.75,224.9
24-02-2024 11:43:00,0.45,161.9
24-02-2024 11:44:00,0.25,24.7
24-02-2024 11:45:00,1.41,142.3
24-02-2024 11:46:00,3.67,14.8
24-02-2024 11:47:00,1.19,34.7
24-02-2024 11:48:00,3.62,179.2
24-02-2024 11:49:00,3.44,198
24-02-2024 11:50:00,2.55,174.4
24-02-2024 11:51:00,2.51,148.3
24-02-2024 11:52:00,4.21,121
24-02-2024 11:53:00,2.24,160.6
24-02-2024 11:54:00,0.92,162
24-02-2024 11:55:00,2.48,202
24-02-2024 11:56:00,2.73,178.6
24-02-2024 11:57:00,1.79,175.2
24-02-2024 11:58:00,4.27,173.1
24-02-2024 11:59:00,2.51,189.1
24-02-2024 12:00:00,0.98,204.8
24-02-2024 12:01:00,1.77,310.2
24-02-2024 12:02:00,2.39,323.6
24-02-2024 12:03:00,1.16,9.5
24-02-2024 12:04:00,0.56,334.9
24-02-2024 12:05:00,2.93,238.1
24-02-2024 12:06:00,2.46,165.9
24-02-2024 12:07:00,2.75,122.4
24-02-2024 12:08:00,0.76,113.3
24-02-2024 12:09:00,5.91,161
24-02-2024 12:10:00,5.41,169.9
24-02-2024 12:11:00,1.12,296.4
24-02-2024 12:12:00,2.8,246.3
24-02-2024 12:13:00,3.15,206
24-02-2024 12:14:00,0,67.9
24-02-2024 12:15:00,2.13,157.9
24-02-2024 12:16:00,2.19,81.8
24-02-2024 12:17:00,3.13,99.7
24-02-2024 12:18:00,2.42,155.1
24-02-2024 12:19:00,2.66,106.7
24-02-2024 12:20:00,1.25,144.3
24-02-2024 12:21:00,4.99,154.6
24-02-2024 12:22:00,2.35,165.3
24-02-2024 12:23:00,1.66,162.6
24-02-2024 12:24:00,2.08,140
24-02-2024 12:25:00,3.11,153.8
24-02-2024 12:26:00,2.62,174.2
24-02-2024 12:27:00,2.01,168.5
24-02-2024 12:28:00,2.24,213.7
24-02-2024 12:29:00,2.75,185.9
24-02-2024 12:30:00,4.52,160.9
24-02-2024 12:31:00,5.26,150.5
24-02-2024 12:32:00,2.33,156.1
24-02-2024 12:33:00,3.51,132.3
24-02-2024 12:34:00,1.95,341.8
24-02-2024 12:35:00,1.34,105.8
24-02-2024 12:36:00,1.81,338.7
24-02-2024 12:37:00,5.66,135.1
24-02-2024 12:38:00,0.96,38.8
24-02-2024 12:39:00,3.74,163.9
24-02-2024 12:40:00,4.79,180.4
24-02-2024 12:41:00,5.46,175.3
24-02-2024 12:42:00,2.46,142
24-02-2024 12:43:00,4.18,178.1
24-02-2024 12:44:00,2.33,259.6
24-02-2024 12:45:00,0.45,176.3
24-02-2024 12:46:00,4.38,170.4
24-02-2024 12:47:00,3.8,203
24-02-2024 12:48:00,3.31,132
24-02-2024 12:49:00,1.72,198.4
24-02-2024 12:50:00,1.16,124.8
24-02-2024 12:51:00,1.01,207.9
24-02-2024 12:52:00,1.36,227.1
24-02-2024 12:53:00,0.94,336.9
24-02-2024 12:54:00,1.16,224.4
24-02-2024 12:55:00,2.35,217.5
24-02-2024 12:56:00,2.17,245.4
24-02-2024 12:57:00,3.67,152.4
24-02-2024 12:58:00,1.1,49.6
24-02-2024 12:59:00,0.67,29.8
24-02-2024 13:00:00,3.67,148.5
24-02-2024 13:01:00,2.53,143.9
24-02-2024 13:02:00,3.71,153.7
24-02-2024 13:03:00,2.86,106.3
24-02-2024 13:04:00,4.63,197.9
24-02-2024 13:05:00,3.09,159.2
24-02-2024 13:06:00,2.35,223.4
24-02-2024 13:07:00,2.62,195.4
24-02-2024 13:08:00,0.94,308
24-02-2024 13:09:00,0.4,78.7
24-02-2024 13:10:00,0.65,82.1
24-02-2024 13:11:00,3.8,169
24-02-2024 13:12:00,2.13,81.5
24-02-2024 13:13:00,6.51,148
24-02-2024 13:14:00,2.24,98.9
24-02-2024 13:15:00,0.47,58
24-02-2024 13:16:00,4.45,162.6
24-02-2024 13:17:00,1.1,210.9
24-02-2024 13:18:00,3.65,162.5
24-02-2024 13:19:00,4.23,191
24-02-2024 13:20:00,5.01,244.4
24-02-2024 13:21:00,1.95,204.5
24-02-2024 13:22:00,3.22,127.9
24-02-2024 13:23:00,0.94,296.9
24-02-2024 13:24:00,3.71,188.8
24-02-2024 13:25:00,2.1,247.8
24-02-2024 13:26:00,0.16,63.9
24-02-2024 13:27:00,2.04,117.3
24-02-2024 13:28:00,3.11,248.5
24-02-2024 13:29:00,0.96,221.5
24-02-2024 13:30:00,0.81,194.7
24-02-2024 13:31:00,0.98,27.2
24-02-2024 13:32:00,1.19,123.5
24-02-2024 13:33:00,0.89,167.4
24-02-2024 13:34:00,3.8,125.4
24-02-2024 13:35:00,3.65,118.3
24-02-2024 13:36:00,5.86,198.9
24-02-2024 13:37:00,3.31,105.4
24-02-2024 13:38:00,1.72,59.4
24-02-2024 13:39:00,3.91,106.5
24-02-2024 13:40:00,1.07,210.1
24-02-2024 13:41:00,1.16,80.6
24-02-2024 13:42:00,5.19,148.6
24-02-2024 13:43:00,2.01,89.9
24-02-2024 13:44:00,2.57,19.4
24-02-2024 13:45:00,3.47,96.3
24-02-2024 13:46:00,2.24,20.3
24-02-2024 13:47:00,2.95,137
24-02-2024 13:48:00,2.15,18.9
24-02-2024 13:49:00,1.41,76.8
24-02-2024 13:50:00,2.75,113.2
24-02-2024 13:51:00,1.32,258.7
24-02-2024 13:52:00,3.4,214.6
24-02-2024 13:53:00,2.19,233
24-02-2024 13:54:00,1.16,287.2
24-02-2024 13:55:00,0.36,221.3
24-02-2024 13:56:00,3.15,155
24-02-2024 13:57:00,4.72,145.3
24-02-2024 13:58:00,1.1,120.7
24-02-2024 13:59:00,0.29,57.4
24-02-2024 14:00:00,1.5,199.4
24-02-2024 14:01:00,1.34,10.2
24-02-2024 14:02:00,2.59,112.5
24-02-2024 14:03:00,2.26,166.5
24-02-2024 14:04:00,2.26,52.3
24-02-2024 14:05:00,3.58,141.2
24-02-2024 14:06:00,0.78,333.5
24-02-2024 14:07:00,4.14,4.7
24-02-2024 14:08:00,5.93,350.4
24-02-2024 14:09:00,2.84,330.3
24-02-2024 14:10:00,1.48,39.5
24-02-2024 14:11:00,1.57,6.5
24-02-2024 14:12:00,0.85,73.6
24-02-2024 14:13:00,1.74,208.7
24-02-2024 14:14:00,2.1,235.3
24-02-2024 14:15:00,4.05,194.4
24-02-2024 14:16:00,3.96,146.8
24-02-2024 14:17:00,0.49,300.9
24-02-2024 14:18:00,2.39,166.6
24-02-2024 14:19:00,2.64,168.2
24-02-2024 14:20:00,2.1,137
24-02-2024 14:21:00,2.8,214.2
24-02-2024 14:22:00,2.84,205.5
24-02-2024 14:23:00,2.15,220.3
24-02-2024 14:24:00,2.73,224.4
24-02-2024 14:25:00,1.66,284.6
24-02-2024 14:26:00,1.16,234.4
24-02-2024 14:27:00,0.38,281.6
24-02-2024 14:28:00,1.34,214
24-02-2024 14:29:00,1.39,192.5
24-02-2024 14:30:00,0.69,218.8
24-02-2024 14:31:00,2.73,186.4
24-02-2024 14:32:00,1.05,169.4
24-02-2024 14:33:00,1.34,293.8
24-02-2024 14:34:00,0.58,275.6
24-02-2024 14:35:00,1.72,351.6
24-02-2024 14:36:00,2.82,315.2
24-02-2024 14:37:00,0.89,46.3
24-02-2024 14:38:00,2.01,339.7
24-02-2024 14:39:00,4.3,10.1
24-02-2024 14:40:00,0.69,33.7
24-02-2024 14:41:00,2.04,17.5
24-02-2024 14:42:00,0.89,13.9
24-02-2024 14:43:00,0.43,82.4
24-02-2024 14:44:00,1.03,111.1
24-02-2024 14:45:00,0.65,274.1
24-02-2024 14:46:00,1.79,40.4
24-02-2024 14:47:00,0,352.1
24-02-2024 14:48:00,0.69,24.7
24-02-2024 14:49:00,0.4,23.8
24-02-2024 14:50:00,1.16,15
24-02-2024 14:51:00,0.81,1.9
24-02-2024 14:52:00,0.58,176.6
24-02-2024 14:53:00,1.25,188.2
24-02-2024 14:54:00,0.85,154.7
24-02-2024 14:55:00,0.38,141.1
24-02-2024 14:56:00,1.19,12.1
24-02-2024 14:57:00,1.61,17.6
24-02-2024 14:58:00,3.27,322.5
24-02-2024 14:59:00,1.41,316.4
24-02-2024 15:00:00,3.04,141.8
24-02-2024 15:01:00,0.11,351.6
24-02-2024 15:02:00,2.08,145.9
24-02-2024 15:03:00,1.32,0.5
24-02-2024 15:04:00,1.97,270.3
24-02-2024 15:05:00,2.98,4
24-02-2024 15:06:00,1.14,41.3
24-02-2024 15:07:00,1.9,356.1
24-02-2024 15:08:00,4.56,349.2
24-02-2024 15:09:00,1.57,355.5
24-02-2024 15:10:00,1.95,346.7
24-02-2024 15:11:00,6.49,11.8
24-02-2024 15:12:00,1.16,290.1
24-02-2024 15:13:00,0.63,176.3
24-02-2024 15:14:00,0.78,196.6
24-02-2024 15:15:00,1.07,126.2
24-02-2024 15:16:00,1.1,65
24-02-2024 15:17:00,2.77,30.6
24-02-2024 15:18:00,0.49,98.3
24-02-2024 15:19:00,0.83,77.4
24-02-2024 15:20:00,0.81,357.6
24-02-2024 15:21:00,2.08,11.2
24-02-2024 15:22:00,2.39,347.8
24-02-2024 15:23:00,1.39,345
24-02-2024 15:24:00,4.54,359.7
24-02-2024 15:25:00,1.7,21.8
24-02-2024 15:26:00,2.57,332.5
24-02-2024 15:27:00,0.89,268.3
24-02-2024 15:28:00,0.27,332.1
24-02-2024 15:29:00,1.19,19.5
24-02-2024 15:30:00,0.02,259.1
24-02-2024 15:31:00,0.49,319.5
24-02-2024 15:32:00,0.58,5.4
24-02-2024 15:33:00,0.45,327.9
24-02-2024 15:34:00,0.56,247.7
24-02-2024 15:35:00,1.41,23.4
24-02-2024 15:36:00,1.12,7.3
24-02-2024 15:37:00,3.76,174.4
24-02-2024 15:38:00,5.06,152.4
24-02-2024 15:39:00,3.85,137.4
24-02-2024 15:40:00,2.75,132.2
24-02-2024 15:41:00,0.36,325.3
24-02-2024 15:42:00,2.28,173.4
24-02-2024 15:43:00,0.67,62.1
24-02-2024 15:44:00,1.81,124.7
24-02-2024 15:45:00,1.77,54
24-02-2024 15:46:00,0.69,115.7
24-02-2024 15:47:00,2.28,91.2
24-02-2024 15:48:00,1.21,188.1
24-02-2024 15:49:00,0.2,139.4
24-02-2024 15:50:00,0.69,63.8
24-02-2024 15:51:00,1.74,202.2
24-02-2024 15:52:00,1.3,12.5
24-02-2024 15:53:00,2.86,330.7
24-02-2024 15:54:00,0.69,350.8
24-02-2024 15:55:00,0.31,18.5
24-02-2024 15:56:00,1.68,97
24-02-2024 15:57:00,0.29,121.1
24-02-2024 15:58:00,1.45,174.5
24-02-2024 15:59:00,0.6,134
24-02-2024 16:00:00,2.01,3.2
24-02-2024 16:01:00,0.6,11.8
24-02-2024 16:02:00,0.47,352.6
24-02-2024 16:03:00,0,28.6
24-02-2024 16:04:00,0.22,13.4
24-02-2024 16:05:00,0.81,214.8
24-02-2024 16:06:00,5.03,342.6
24-02-2024 16:07:00,2.55,23.4
24-02-2024 16:08:00,2.26,1.1
24-02-2024 16:09:00,1.79,344.3
24-02-2024 16:10:00,2.42,0.3
24-02-2024 16:11:00,0.81,0.9
24-02-2024 16:12:00,0.43,287.3
24-02-2024 16:13:00,2.89,2.8
24-02-2024 16:14:00,1.5,254.6
24-02-2024 16:15:00,2.26,15.5
24-02-2024 16:16:00,2.77,341.4
24-02-2024 16:17:00,3.53,23
24-02-2024 16:18:00,4.5,6.1
24-02-2024 16:19:00,1.41,316.8
24-02-2024 16:20:00,1.63,332.9
24-02-2024 16:21:00,0.4,318.6
24-02-2024 16:22:00,0.38,33.6
24-02-2024 16:23:00,1.28,319
24-02-2024 16:24:00,0.4,311.5
24-02-2024 16:25:00,0.56,291.6
24-02-2024 16:26:00,1.61,8.7
24-02-2024 16:27:00,0.96,37.4
24-02-2024 16:28:00,0,5.2
24-02-2024 16:29:00,1.79,313
24-02-2024 16:30:00,0.54,298.7
24-02-2024 16:31:00,0.27,37.2
24-02-2024 16:32:00,2.17,355.9
24-02-2024 16:33:00,0.43,15.8
24-02-2024 16:34:00,1.14,0.3
24-02-2024 16:35:00,1.61,288.6
24-02-2024 16:36:00,0.74,45.1
24-02-2024 16:37:00,0.29,13
24-02-2024 16:38:00,2.04,342.8
24-02-2024 16:39:00,1.07,29.4
24-02-2024 16:40:00,0.92,349
24-02-2024 16:41:00,1.7,6.9
24-02-2024 16:42:00,4.45,7.6
24-02-2024 16:43:00,1.83,63.5
24-02-2024 16:44:00,0.81,42.2
24-02-2024 16:45:00,1.03,305
24-02-2024 16:46:00,0.51,345.6
24-02-2024 16:47:00,3.6,344.8
24-02-2024 16:48:00,0.38,23.5
24-02-2024 16:49:00,2.15,338.1
24-02-2024 16:50:00,2.86,306.8
24-02-2024 16:51:00,1.07,36.1
24-02-2024 16:52:00,0.6,8.8
24-02-2024 16:53:00,0.69,310.5
24-02-2024 16:54:00,0.92,320.8
24-02-2024 16:55:00,1.16,118.4
24-02-2024 16:56:00,1.5,20.6
24-02-2024 16:57:00,0.89,323.6
24-02-2024 16:58:00,0.81,359
24-02-2024 16:59:00,0.45,332.2
24-02-2024 17:00:00,1.72,16.5
24-02-2024 17:01:00,1.01,359.2
24-02-2024 17:02:00,1.34,338.9
24-02-2024 17:03:00,2.08,4.1
24-02-2024 17:04:00,1.05,359.9
24-02-2024 17:05:00,2.82,336
24-02-2024 17:06:00,1.86,318.1
24-02-2024 17:07:00,0.4,13.4
24-02-2024 17:08:00,1.77,331.6
24-02-2024 17:09:00,0.49,345.6
24-02-2024 17:10:00,1.72,353.7
24-02-2024 17:11:00,2.95,335.4
24-02-2024 17:12:00,0.94,347.6
24-02-2024 17:13:00,0.54,4.5
24-02-2024 17:14:00,0.29,357.9
24-02-2024 17:15:00,1.57,9.6
24-02-2024 17:16:00,1.59,343.5
24-02-2024 17:17:00,0.51,321.6
24-02-2024 17:18:00,1.21,330.4
24-02-2024 17:19:00,0.58,52.2
24-02-2024 17:20:00,0.78,12.1
24-02-2024 17:21:00,0.83,350.8
24-02-2024 17:22:00,2.33,14
24-02-2024 17:23:00,0.89,334.3
24-02-2024 17:24:00,1.99,334.8
24-02-2024 17:25:00,2.57,329.9
24-02-2024 17:26:00,1.3,9.5
24-02-2024 17:27:00,0.22,330.4
24-02-2024 17:28:00,3.24,337.6
24-02-2024 17:29:00,4.25,344.8
24-02-2024 17:30:00,0.54,359.8
24-02-2024 17:31:00,2.15,5.8
24-02-2024 17:32:00,1.79,329.1
24-02-2024 17:33:00,0.51,339.1
24-02-2024 17:34:00,3.11,10.8
24-02-2024 17:35:00,1.21,339
24-02-2024 17:36:00,2.48,5.7
24-02-2024 17:37:00,2.8,350.5
24-02-2024 17:38:00,0.45,10.1
24-02-2024 17:39:00,0.07,325
24-02-2024 17:40:00,0.85,358.7
24-02-2024 17:41:00,1.66,341.5
24-02-2024 17:42:00,0.63,296
24-02-2024 17:43:00,1.86,36.8
24-02-2024 17:44:00,1.03,18.9
24-02-2024 17:45:00,0.87,133.9
24-02-2024 17:46:00,0.87,118
24-02-2024 17:47:00,1.52,59
24-02-2024 17:48:00,0.25,124.8
24-02-2024 17:49:00,0.87,12.4
24-02-2024 17:50:00,2.33,2.8
24-02-2024 17:51:00,1.28,58.3
24-02-2024 17:52:00,0.22,0.7
24-02-2024 17:53:00,0.47,36.8
24-02-2024 17:54:00,1.05,65.2
24-02-2024 17:55:00,0.81,325.1
24-02-2024 17:56:00,1.77,93.1
24-02-2024 17:57:00,1.05,125.3
24-02-2024 17:58:00,1.1,70.5
24-02-2024 17:59:00,0.74,20.7
24-02-2024 18:00:00,0.83,60.8
24-02-2024 18:01:00,1.95,11.2
24-02-2024 18:02:00,2.06,337.5
24-02-2024 18:03:00,3.56,33.4
24-02-2024 18:04:00,1.19,241.3
24-02-2024 18:05:00,1.32,221.7
24-02-2024 18:06:00,4.56,8.6
24-02-2024 18:07:00,0.92,291
24-02-2024 18:08:00,3.18,23
24-02-2024 18:09:00,1.7,292.5
24-02-2024 18:10:00,1.43,323.2
24-02-2024 18:11:00,0.81,285
24-02-2024 18:12:00,1.97,350.9
24-02-2024 18:13:00,1.59,8.7
24-02-2024 18:14:00,2.37,279.8
24-02-2024 18:15:00,0.85,272.7
24-02-2024 18:16:00,1.36,346.5
24-02-2024 18:17:00,1.07,167.4
24-02-2024 18:18:00,0.83,201.3
24-02-2024 18:19:00,1.32,190.1
24-02-2024 18:20:00,1.48,191.6
24-02-2024 18:21:00,1.36,60.3
24-02-2024 18:22:00,0.94,51.8
24-02-2024 18:23:00,1.95,229.4
24-02-2024 18:24:00,1.88,210.2
24-02-2024 18:25:00,1.72,345
24-02-2024 18:26:00,0.29,118.3
24-02-2024 18:27:00,1.97,220.9
24-02-2024 18:28:00,1.9,124.9
24-02-2024 18:29:00,3.29,141.9
24-02-2024 18:30:00,3.13,266.5
24-02-2024 18:31:00,0.74,192.5
24-02-2024 18:32:00,2.44,172.1
24-02-2024 18:33:00,0,293
24-02-2024 18:34:00,1.95,153.3
24-02-2024 18:35:00,0.49,239.4
24-02-2024 18:36:00,0.2,307.7
24-02-2024 18:37:00,1.03,261.9
24-02-2024 18:38:00,2.68,127.2
24-02-2024 18:39:00,2.98,178
24-02-2024 18:40:00,0.25,153.3
24-02-2024 18:41:00,0.96,341.1
24-02-2024 18:42:00,0.94,319.2
24-02-2024 18:43:00,0.2,313.3
24-02-2024 18:44:00,1.25,309
24-02-2024 18:45:00,0.76,356.8
24-02-2024 18:46:00,1.21,230
24-02-2024 18:47:00,1.21,176.3
24-02-2024 18:48:00,0.13,177.7
24-02-2024 18:49:00,2.37,114.6
24-02-2024 18:50:00,1.25,59
24-02-2024 18:51:00,3.44,138.7
24-02-2024 18:52:00,1.95,129.6
24-02-2024 18:53:00,0.78,343.1
24-02-2024 18:54:00,2.42,140.7
24-02-2024 18:55:00,0.94,239.3
24-02-2024 18:56:00,1.16,68.2
24-02-2024 18:57:00,4.43,107.6
24-02-2024 18:58:00,1.66,9.4
24-02-2024 18:59:00,1.39,200.2
24-02-2024 19:00:00,1.99,1.2
24-02-2024 19:01:00,0.25,143.4
24-02-2024 19:02:00,0,141.5
24-02-2024 19:03:00,0.47,154.3
24-02-2024 19:04:00,0.2,39.2
24-02-2024 19:05:00,3.09,347.3
24-02-2024 19:06:00,0.27,333
24-02-2024 19:07:00,0.13,180.6
24-02-2024 19:08:00,1.59,8.9
24-02-2024 19:09:00,1.05,97.8
24-02-2024 19:10:00,1.48,359.2
24-02-2024 19:11:00,2.33,275.1
24-02-2024 19:12:00,2.01,244
24-02-2024 19:13:00,1.3,266.6
24-02-2024 19:14:00,0,193.8
24-02-2024 19:15:00,0.38,228
24-02-2024 19:16:00,4.25,143
24-02-2024 19:17:00,0.72,305.8
24-02-2024 19:18:00,0.81,280.5
24-02-2024 19:19:00,0.94,177.1
24-02-2024 19:20:00,0.69,256.7
24-02-2024 19:21:00,1.16,230.5
24-02-2024 19:22:00,0.6,308.6
24-02-2024 19:23:00,0.27,343.4
24-02-2024 19:24:00,1.16,45.4
24-02-2024 19:25:00,1.95,159.5
24-02-2024 19:26:00,1.57,249
24-02-2024 19:27:00,1.34,202.2
24-02-2024 19:28:00,0.87,209.3
24-02-2024 19:29:00,2.08,91.2
24-02-2024 19:30:00,0.63,93.8
24-02-2024 19:31:00,2.86,151.3
24-02-2024 19:32:00,0.47,153.6
24-02-2024 19:33:00,1.88,331.6
24-02-2024 19:34:00,0.96,2.7
24-02-2024 19:35:00,1.01,204
24-02-2024 19:36:00,1.59,315
24-02-2024 19:37:00,1.5,92
24-02-2024 19:38:00,1.05,178.9
24-02-2024 19:39:00,0.69,160.7
24-02-2024 19:40:00,0,103
24-02-2024 19:41:00,0.54,240.2
24-02-2024 19:42:00,1.59,335.4
24-02-2024 19:43:00,0.07,334.7
24-02-2024 19:44:00,0.29,296.8
24-02-2024 19:45:00,0.6,234.3
24-02-2024 19:46:00,3.87,328.7
24-02-2024 19:47:00,2.53,92.7
24-02-2024 19:48:00,1.83,53.9
24-02-2024 19:49:00,0.56,168.9
24-02-2024 19:50:00,0.76,96.2
24-02-2024 19:51:00,1.23,197.7
24-02-2024 19:52:00,1.5,334.6
24-02-2024 19:53:00,1.57,65.4
24-02-2024 19:54:00,1.66,314.3
24-02-2024 19:55:00,1.9,197.5
24-02-2024 19:56:00,4.14,151.6
24-02-2024 19:57:00,0.58,306.8
24-02-2024 19:58:00,1.79,145.4
24-02-2024 19:59:00,0.56,103.9
24-02-2024 20:00:00,1.32,272.7
24-02-2024 20:01:00,1.43,192.6
24-02-2024 20:02:00,0.56,38.1
24-02-2024 20:03:00,4.38,149
24-02-2024 20:04:00,1.12,97.1
24-02-2024 20:05:00,1.99,16
24-02-2024 20:06:00,2.08,93.1
24-02-2024 20:07:00,2.37,144.7
24-02-2024 20:08:00,1.16,30.2
24-02-2024 20:09:00,1.83,178.7
24-02-2024 20:10:00,3.29,133.9
24-02-2024 20:11:00,1.57,224.1
24-02-2024 20:12:00,1.39,156.3
24-02-2024 20:13:00,0.89,155.6
24-02-2024 20:14:00,0.02,56.1
24-02-2024 20:15:00,0.87,332.3
24-02-2024 20:16:00,1.74,91.2
24-02-2024 20:17:00,1.92,37.7
24-02-2024 20:18:00,2.66,202.9
24-02-2024 20:19:00,2.91,154.8
24-02-2024 20:20:00,1.92,140.7
24-02-2024 20:21:00,2.37,103.8
24-02-2024 20:22:00,3.53,134
24-02-2024 20:23:00,3.44,177.2
24-02-2024 20:24:00,1.45,9
24-02-2024 20:25:00,1.05,76
24-02-2024 20:26:00,1.54,98.1
24-02-2024 20:27:00,0.43,76.4
24-02-2024 20:28:00,0.67,152.2
24-02-2024 20:29:00,2.3,244
24-02-2024 20:30:00,2.55,127.6
24-02-2024 20:31:00,1.63,197.7
24-02-2024 20:32:00,0.83,105.6
24-02-2024 20:33:00,0.96,121.7
24-02-2024 20:34:00,1.05,345
24-02-2024 20:35:00,2.59,165.8
24-02-2024 20:36:00,1.39,311.5
24-02-2024 20:37:00,3.67,145.9
24-02-2024 20:38:00,4.59,132.9
24-02-2024 20:39:00,1.48,260.8
24-02-2024 20:40:00,0.63,176.8
24-02-2024 20:41:00,1.32,268
24-02-2024 20:42:00,1.86,257.8
24-02-2024 20:43:00,1.86,198.1
24-02-2024 20:44:00,0.89,86.8
24-02-2024 20:45:00,1.3,133.9
24-02-2024 20:46:00,1.28,173
24-02-2024 20:47:00,0.22,210.2
24-02-2024 20:48:00,0.54,128.9
24-02-2024 20:49:00,1.48,182.9
24-02-2024 20:50:00,3.24,208.7
24-02-2024 20:51:00,0.76,232.6
24-02-2024 20:52:00,3.33,153.9
24-02-2024 20:53:00,1.12,301.6
24-02-2024 20:54:00,2.21,132.1
24-02-2024 20:55:00,0.56,37.6
24-02-2024 20:56:00,1.07,204.9
24-02-2024 20:57:00,1.95,145.3
24-02-2024 20:58:00,0.2,180.2
24-02-2024 20:59:00,2.15,235.7
24-02-2024 21:00:00,3.53,0.1
24-02-2024 21:01:00,2.66,29.5
24-02-2024 21:02:00,0.81,36.3
24-02-2024 21:03:00,0.6,243.9
24-02-2024 21:04:00,5.35,182
24-02-2024 21:05:00,1.59,244.2
24-02-2024 21:06:00,0.27,220.5
24-02-2024 21:07:00,2.08,290.3
24-02-2024 21:08:00,0.4,166.9
24-02-2024 21:09:00,0.67,109.8
24-02-2024 21:10:00,1.59,22.3
24-02-2024 21:11:00,0.25,322.8
24-02-2024 21:12:00,3.56,186.9
24-02-2024 21:13:00,1.45,314
24-02-2024 21:14:00,1.16,68.7
24-02-2024 21:15:00,0.74,246.5
24-02-2024 21:16:00,0.72,212.8
24-02-2024 21:17:00,3.71,157.5
24-02-2024 21:18:00,1.16,317.7
24-02-2024 21:19:00,1.95,140.7
24-02-2024 21:20:00,0.81,171.6
24-02-2024 21:21:00,0.07,127.1
24-02-2024 21:22:00,1.92,194.8
24-02-2024 21:23:00,2.17,171.3
24-02-2024 21:24:00,1.23,235.2
24-02-2024 21:25:00,2.1,222.7
24-02-2024 21:26:00,2.57,214.6
24-02-2024 21:27:00,2.08,292.3
24-02-2024 21:28:00,1.59,132.3
24-02-2024 21:29:00,4.36,153.9
24-02-2024 21:30:00,1.23,193.4
24-02-2024 21:31:00,1.66,326.3
24-02-2024 21:32:00,1.9,317.9
24-02-2024 21:33:00,1.14,52.5
24-02-2024 21:34:00,3.22,325.9
24-02-2024 21:35:00,1.43,214.2
24-02-2024 21:36:00,6.17,16.3
24-02-2024 21:37:00,0.78,135.5
24-02-2024 21:38:00,1.41,177.7
24-02-2024 21:39:00,1.43,315.4
24-02-2024 21:40:00,1.23,83.1
24-02-2024 21:41:00,3.89,158.9
24-02-2024 21:42:00,1.48,139.5
24-02-2024 21:43:00,2.39,245.9
24-02-2024 21:44:00,3.04,226.2
24-02-2024 21:45:00,3.04,154.4
24-02-2024 21:46:00,1.01,185.9
24-02-2024 21:47:00,3.33,0
24-02-2024 21:48:00,0.76,192.3
24-02-2024 21:49:00,0.4,230.8
24-02-2024 21:50:00,4.36,156.6
24-02-2024 21:51:00,0.36,56.7
24-02-2024 21:52:00,0.02,264.2
24-02-2024 21:53:00,0.76,158.8
24-02-2024 21:54:00,0.83,99.7
24-02-2024 21:55:00,1.43,173
24-02-2024 21:56:00,2.35,210.4
24-02-2024 21:57:00,0.67,78.1
24-02-2024 21:58:00,2.95,165.5
24-02-2024 21:59:00,1.21,91.9
24-02-2024 22:00:00,0.87,59.1
24-02-2024 22:01:00,2.13,66.9
24-02-2024 22:02:00,2.42,152.9
24-02-2024 22:03:00,0.47,277.3
24-02-2024 22:04:00,2.53,277.9
24-02-2024 22:05:00,2.3,163.6
24-02-2024 22:06:00,2.62,198.2
24-02-2024 22:07:00,0.34,315.2
24-02-2024 22:08:00,1.99,255.9
24-02-2024 22:09:00,2.86,118.5
24-02-2024 22:10:00,0.29,11.8
24-02-2024 22:11:00,0.94,92.4
24-02-2024 22:12:00,4.7,179.9
24-02-2024 22:13:00,3.06,220.9
24-02-2024 22:14:00,2.89,168.7
24-02-2024 22:15:00,3.56,227.7
24-02-2024 22:16:00,2.59,252
24-02-2024 22:17:00,2.62,222.9
24-02-2024 22:18:00,3.22,161.2
24-02-2024 22:19:00,2.15,151.3
24-02-2024 22:20:00,1.77,215.3
24-02-2024 22:21:00,0,229.3
24-02-2024 22:22:00,1.72,38
24-02-2024 22:23:00,2.93,302.3
24-02-2024 22:24:00,1.43,198.3
24-02-2024 22:25:00,1.5,163.1
24-02-2024 22:26:00,1.59,236.4
24-02-2024 22:27:00,3.24,180.3
